timestamp,pod,cpu_millicores,memory_mib
1781121026,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,64
1781121026,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121026,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121026,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121026,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121026,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121026,shiny-front-74f895754c-2n87p,30,183
1781121026,shiny-front-analytics-659b495dfb-xpscp,106,407
1781121026,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121026,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121026,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121026,shiny-front-map-9f7867f8b-qj7mb,42,178
1781121026,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121026,shiny-front-ml-64cff4d56f-p65qz,34,230
1781121026,spring-backend-5dd6794c78-sqlt2,222,337
1781121032,angular-frontend-6d48cd76f7-wd7c7,11,10
1781121032,db-5979fd8856-l845c,7,44
1781121032,kafka-5ffd476ddd-j6bnm,52,970
1781121032,nginx-proxy-668678f9f-qr5tm,2,2
1781121032,shiny-back-5cf78446cf-kthzx,7,63
1781121032,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781121032,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,64
1781121032,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121032,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121032,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121032,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121032,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121032,shiny-front-74f895754c-2n87p,30,183
1781121032,shiny-front-analytics-659b495dfb-xpscp,106,407
1781121032,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121032,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121032,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121032,shiny-front-map-9f7867f8b-qj7mb,42,178
1781121032,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121032,shiny-front-ml-64cff4d56f-p65qz,34,230
1781121032,spring-backend-5dd6794c78-sqlt2,222,337
1781121038,angular-frontend-6d48cd76f7-wd7c7,13,9
1781121038,db-5979fd8856-l845c,9,44
1781121038,kafka-5ffd476ddd-j6bnm,52,970
1781121038,nginx-proxy-668678f9f-qr5tm,2,2
1781121038,shiny-back-5cf78446cf-kthzx,8,64
1781121038,shiny-back-analytics-64446fcfc6-qggjt,13,102
1781121038,shiny-back-analytics-advanced-5f898f466b-2fm2w,8,63
1781121038,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121038,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121038,shiny-back-map-699ffc8d4b-zmts7,8,64
1781121038,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121038,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
